developer,release_year,item_count,porcentaje_free
xtase studios,2015,1,0.0
xuse,2011,1,0.0
xuse,2016,1,0.0
xuse,2017,2,0.0
yaoyichen,2018,1,0.0
ycjy,2016,2,0.0
yetu game,2016,6,16.67
yetu game,2017,1,100.0
yeti cgi,2014,1,0.0
yfc games,2015,2,100.0
yfc games,2016,2,100.0
yfyx games,2014,1,0.0
yfyx games,2016,1,0.0
yggdrasil studio,2015,7,14.29
yggdrasil studio,2017,1,100.0
yiming zhang,2017,1,100.0
"yotsubane,adventure planning service",2014,1,0.0
"yotsubane,adventure planning service",2015,3,0.0
"yotsubane,adventureplanningservice",2014,1,0.0
ya2,2016,1,0.0
yacht club games,2014,2,0.0
yacht club games,2017,1,0.0
yaeko,2017,2,0.0
yager development,2012,1,0.0
yah_shi,2017,3,0.0
yaida,2017,1,0.0
yaka,2017,1,0.0
yakiniku banzai,2012,2,0.0
yakiniku banzai,2015,1,0.0
yakiniku banzai,2016,2,0.0
yakiniku banzai,2017,1,0.0
yakovlev vladislav,2016,1,0.0
yal,2015,1,0.0
yamiuchi project,2016,1,0.0
"yan sokalau,dropout games",2017,1,0.0
yang sun,2015,1,0.0
yang sun,2016,3,0.0
yang sun,2017,2,0.0
yanim studio,2015,1,0.0
yargri,2017,2,0.0
"yargri,ehtechnology",2017,4,0.0
"yaroslav pavlyshynets,alexey bokulev,sergei klimov,charlie oscar lima tango interactive entertainment",2016,1,0.0
yash future tech solutions pvt ltd,2015,2,50.0
yash future tech solutions pvt ltd,2016,1,0.0
yash future tech solutions pvt ltd,2017,1,0.0
yatagarasu dev team,2015,5,0.0
yeaboing,2011,1,0.0
yeah us!,2015,2,0.0
yellow bun,2016,1,0.0
"yellow bun,band ""муст""",2016,1,0.0
yellow worm studios,2015,1,0.0
yellowegg game studios,2017,1,0.0
yet another game studio,2017,1,0.0
yeti trunk,2011,1,0.0
yeti trunk,2015,1,0.0
"yeti,regista",2016,1,0.0
yippee entertainment ltd,2016,1,0.0
ynep,2017,1,0.0
ynor,2017,1,0.0
yo252yo,2017,1,100.0
yoyo games ltd.,2017,4,0.0
yo_serjio,2016,1,0.0
yoann laulan,2017,1,0.0
yobowargames,2017,2,50.0
"yohan launay,frederic gaillard",2015,1,0.0
yokcos,2015,1,0.0
yokcos,2016,1,0.0
yonder,2016,1,0.0
yorkshirerifles,2014,2,50.0
yorozu,2017,1,0.0
yosemite entertainment,1995,1,0.0
yosemite entertainment,1998,1,0.0
youngen tech,2017,1,0.0
young horses,2014,2,0.0
"yourfunworld studios,grey havens",2017,1,100.0
youren,2017,1,100.0
youzustar,2017,1,0.0
"yuisy,exkee",2014,1,0.0
"yuke's co., ltd,visual concepts",2017,1,0.0
yuki,2017,1,100.0
yullaby,2009,1,0.0
yume creations,2016,1,0.0
yumoon,2016,1,0.0
yunus ayyildiz,2016,1,0.0
"yunus ayyildiz,sho ohhira",2015,1,0.0
yury chadaev,2017,1,0.0
yustas game studio,2015,1,0.0
"yustas game studio,alawar entertainment",2015,1,0.0
"yustas game studio,alawar entertainment",2016,1,0.0
"yustas game studio,alawar entertainment",2017,3,0.0
yustas games studio,2016,1,0.0
yusuke uemura,2016,1,0.0
"z games,nova dimension",2017,2,0.0
z-software,2014,1,0.0
z-software,2015,2,0.0
z-software,2016,1,0.0
z-software,2017,1,0.0
z-software gmbh,2015,1,0.0
z-software gmbh,2017,2,50.0
z3roram studios,2016,1,0.0
z4g0 and ivan venturi productions,2015,2,50.0
za/um,2017,1,100.0
zar 21,2017,2,0.0
zhangkai,2017,1,0.0
zo studio games,2017,1,0.0
zou inc.,2017,1,100.0
zov game studio,2016,2,0.0
zov game studio,2017,1,0.0
zsk progres s.c.,2008,1,0.0
"zxdigital ltd,polyquest games",2015,1,0.0
zzicon,2017,1,0.0
zach kehs (sunnykatt),2011,1,0.0
zach tsiakalis-brown,2016,1,0.0
"zachary berenger,eli aldinger",2016,1,0.0
zachary m thomas,2017,1,100.0
zachtronics,2011,2,0.0
zachtronics,2013,1,0.0
zachtronics,2015,2,0.0
zachtronics,2016,2,0.0
zachtronics,2017,1,0.0
zackbellgames,2015,2,0.0
zadbox entertainment,2016,1,0.0
"zadbox entertainment,marcell kerepesi",2017,1,0.0
zadzen games ltd.,2015,1,0.0
zain ul hassan,2017,1,0.0
zakhar zakharov,2016,1,0.0
zakos games,2016,1,100.0
zanardi and liza,2017,3,0.0
zandel media,2015,1,100.0
zanrai interactive,2015,1,0.0
zaratustra productions,2010,1,0.0
zarfhome software,2014,1,0.0
zarfhome software,2016,1,0.0
"zaxis games,b-evil",2014,2,0.0
zaxtorgames,2017,1,0.0
zbigniew ochman,2015,1,0.0
ze_pilot,2016,2,100.0
zeal game studio,2012,3,0.0
zeal game studio,2013,1,0.0
zealwind,2017,1,0.0
zeboyd games,2011,2,0.0
zeboyd games,2012,1,0.0
zeboyd games,2013,1,0.0
zeboyd games,2017,2,0.0
zed-ex,2015,1,0.0
zeichenkraftwerk jeutter &amp; schaller gbr,2016,1,0.0
zeichenkraftwerk jeutter &amp; schaller gbr,2017,1,0.0
zeiva inc,2010,1,0.0
zeiva inc,2011,1,0.0
zeiva inc,2012,1,0.0
zeiva inc,2013,1,0.0
zeiva inc,2014,2,0.0
zeiva inc,2015,1,100.0
zeiva inc,2016,2,0.0
zeiva inc,2017,2,0.0
zeke virant,2016,1,0.0
"zelun,tio_jolo",2017,1,0.0
zemnott,2007,1,0.0
zemnott,2008,2,0.0
zemnott,2009,1,0.0
zemunbre,2017,2,0.0
zen relay games,2017,1,0.0
zen studios,2013,3,0.0
zen studios,2014,1,0.0
zen studios,2017,27,7.41
zendo games,2017,1,0.0
zenimax online studios,2014,1,0.0
zenimax online studios,2016,3,66.67
zenimax online studios,2017,2,0.0
zenisport,2016,2,0.0
zenith blue,2014,1,0.0
zeno rogue,2015,1,0.0
zeno rogue,2016,1,0.0
zenrok studios,2017,1,0.0
zepetto co.,2015,1,100.0
zephyo,2016,1,0.0
zeppelin studio,2014,2,50.0
zeptolab uk limited,2013,1,0.0
zeritum,2015,1,100.0
zeritum,2018,1,100.0
zero degrees games,2017,1,0.0
zero dollarz,2015,1,0.0
zero one,2017,1,0.0
zero point software,2013,1,0.0
zero sum games,2013,1,0.0
zero sum games,2015,1,0.0
zero sum games,2016,1,0.0
zero sum games,2017,1,0.0
zerobit games,2015,1,0.0
zerobit games,2016,3,0.0
zeroscale,2011,1,0.0
zeroscale,2013,1,0.0
zetsubou,2015,1,100.0
zetsubou,2016,1,0.0
zetsubou,2017,2,100.0
zhoori maang entertainment,2015,1,0.0
"zimad, inc.",2016,6,16.67
"zix solutions,weixi games",2016,1,0.0
zigzag soft,2015,1,0.0
ziga games,2016,1,0.0
zillion whales,2017,2,0.0
"zillion whales,creat studios",2016,1,0.0
zima software,2016,1,0.0
"zimventures, llc",2017,1,0.0
zinertek,2016,3,0.0
zinertek,2017,1,0.0
zinnusl,2015,2,50.0
zkolibre studio,2017,1,0.0
zloy krot studio,2017,1,0.0
zloy krot studio,2018,1,0.0
zor dev,2017,1,100.0
zoetrope interactive,2009,1,0.0
zoetrope interactive,2010,1,0.0
zoetrope interactive,2015,2,0.0
zoetrope interactive,2017,2,0.0
zoglu,2017,1,0.0
zoink games,2013,1,0.0
zoink games,2015,4,0.0
zoink games,2016,1,100.0
zojoi,2014,2,0.0
zojoi,2015,4,0.0
zojoi studios,2015,3,0.0
zolden games,2017,1,0.0
zoltok's,2017,1,0.0
zombie master team,2009,1,100.0
zombie panic team,2004,1,100.0
zombie panic team,2007,1,100.0
zombie studios,2004,1,0.0
zombie studios,2010,1,0.0
zombie studios,2013,8,0.0
zombie studios,2014,1,0.0
zoo corporation,2015,8,12.5
zoo corporation,2016,2,0.0
"zoom2games,melesta,alawar southpoint",2016,1,0.0
zooptek,2010,1,0.0
zootfly,2007,1,0.0
zootfly,2012,3,100.0
zootfly,2013,1,0.0
zordix ab,2016,1,0.0
zordix ab,2017,1,0.0
zotnip,2014,2,0.0
zovgame,2016,1,0.0
zoë mode,2010,1,0.0
zoë mode,2016,2,0.0
ztarlab,2017,1,0.0
zuakate games,2016,1,0.0
zuobulaigame,2016,1,0.0
zuobulaigame,2017,2,0.0
zut games,2015,1,0.0
zworkshop,2017,1,100.0
"zykov eddy,xitilon",2015,2,50.0
[onemanband],2016,1,0.0
[bracket]games,2015,2,0.0
"[erka:es],darksquid media",2017,2,0.0
[geim].pro,2015,5,20.0
][ games inc,2013,1,0.0
a regular gamer,2015,1,0.0
adecon production,2017,1,0.0
abdullah aldosari,2017,1,0.0
abstract garden,2017,1,0.0
"aiueokompany,sekai project",2018,1,100.0
akydzaaa,2017,1,0.0
alexeibelih,2017,3,0.0
"alexnown,kunio",2017,1,0.0
alpha six productions,2014,1,0.0
"ampersandbear,yellowafterlife",2016,1,0.0
amulware,2015,1,0.0
aomin-meiho,2017,1,0.0
app2fun,2014,2,0.0
appside down,2018,1,100.0
aqwatron,2017,1,0.0
aresarx,2016,1,0.0
argagonky,2016,1,0.0
armogames,2017,1,0.0
astragon entertainment gmbh,2016,2,50.0
attic entertainment software gmbh,2014,3,0.0
azimut team,2017,3,0.0
b-alive,2011,1,0.0
b-alive,2012,2,0.0
b-alive,2013,1,0.0
b-alive gmbh,2003,1,0.0
b-alive gmbh,2006,1,0.0
b-alive gmbh,2007,3,0.0
b-alive gmbh,2010,2,0.0
b-alive gmbh,2011,1,0.0
b-alive gmbh,2012,2,0.0
b-alive gmbh,2013,1,0.0
b-alive gmbh,2014,1,0.0
b-alive gmbh,2015,1,0.0
b-alive gmbh,2017,6,16.67
bakno games,2006,1,0.0
bakno games,2007,1,0.0
bakno games,2008,5,0.0
bakno games,2009,2,0.0
bakno games,2010,3,0.0
bakno games,2011,2,0.0
bakno games,2012,1,0.0
bakno games,2013,1,0.0
bakno games,2014,3,0.0
bakno games,2016,1,0.0
bad chalk,2016,1,0.0
bad monkee,2017,1,100.0
bakno games,2006,1,0.0
batensan,2015,1,100.0
batensan,2016,3,0.0
bc likes you,2017,1,0.0
bch waves,2017,3,0.0
bch waves studio,2017,6,0.0
beyondthosehills,2016,1,0.0
biple_kfp,2016,1,0.0
biplekfp,2016,1,0.0
bitcomposer games,2010,1,0.0
bithuffel,2015,1,0.0
bitsmith games,2014,1,0.0
bitsmith games,2015,1,0.0
blamedrop,2014,1,0.0
blank-note &amp; frontwing,2016,1,0.0
blizzy games,2015,1,0.0
bluebox interactive,2016,1,0.0
"bluebox interactive,rojarl entertainment",2017,1,0.0
bluffman,2015,1,0.0
blurredvision,2008,1,0.0
bocoboc,2017,1,0.0
bogdanehi,2017,1,0.0
"bogdanehi,ehtechnology",2017,1,0.0
bonefrog,2017,1,0.0
"booblyc,parafeks",2016,1,0.0
bool games;,2017,1,0.0
boxmyth,2017,1,0.0
brutalsoft,2017,1,0.0
btf gmbh,2016,1,0.0
bu2 sutdio,2017,1,0.0
bumblebee,2014,1,0.0
bumblebee,2016,2,0.0
bumblebee,2017,2,0.0
bumblebee.,2016,1,0.0
bycomb,2016,1,0.0
bycomb,2017,1,100.0
cada,2017,3,0.0
candyrocketstudio,2014,1,100.0
cbritez,2016,1,0.0
chaosikaros,2017,1,0.0
chickeninthecornstudio,2016,1,0.0
chlsea,2017,1,100.0
chris_antoni,2016,1,0.0
chrisizeful,2016,1,0.0
clonezone,2017,1,0.0
code:jp,2016,1,0.0
"conradproteus,cavalie_ro",2017,1,0.0
"conradproteus,cavalie_ro,s.c. 16 bit nights s.r.l.",2017,1,0.0
crowgames ug (haftungsbeschränkt),2017,2,0.0
cupholder,2016,1,0.0
cybercritics,2015,1,0.0
cyboheart,2017,1,0.0
d3t,2014,1,0.0
dadako,2016,2,0.0
dark made games,2015,1,0.0
"db.works,vetron",2017,1,0.0
deadweight games,2011,1,0.0
deeparrowstudio,2017,1,100.0
desunoya,2012,1,0.0
desunoya,2015,2,50.0
desunoya,2017,1,0.0
dev4play,2016,3,0.0
dev4play,2017,1,0.0
dev4play,2018,1,100.0
devfluid,2014,1,0.0
devotid,2015,2,0.0
different cloth,2016,1,0.0
"dimecoin,bestow",2015,1,0.0
dimosha_92,2017,1,0.0
disco.zone,2017,1,100.0
dlan,2014,1,100.0
dobro_slon,2016,1,0.0
dotbunny,2014,1,100.0
doublesix,2010,1,0.0
dragon1up,2017,1,100.0
ds-sans,2017,1,100.0
dsquare,2016,1,0.0
dtp entertainment,2012,1,0.0
dtp – young entertainment gmbh &amp; co. kg,2005,1,0.0
dtp – young entertainment gmbh &amp; co. kg,2006,1,0.0
dtp – young entertainment gmbh &amp; co. kg,2007,1,0.0
dtp – young entertainment gmbh &amp; co. kg,2008,2,0.0
dustinaux,2015,1,0.0
dwcrew,2015,1,0.0
dynamicsoulworks,2016,1,0.0
e-solution,2016,1,0.0
emedia music,2016,3,0.0
earrgames,2015,1,0.0
ebi-hime,2015,1,0.0
ebi-hime,2016,5,20.0
ebi-hime,2017,6,33.33
ecoddr,2017,1,100.0
eduweb,2015,1,0.0
eduweb,2016,1,0.0
eight game studio,2015,1,0.0
eiloware,2016,1,0.0
eiloware,2017,1,0.0
einklang.visuals gmbh,2017,1,0.0
ektomarch,2015,1,0.0
electrolyte,2014,1,0.0
electrolyte,2016,1,0.0
electrolyte,2017,1,100.0
empty assembly,2017,1,0.0
energy milk,2015,1,0.0
energy milk,2016,1,0.0
enko,2016,1,0.0
"ericmbernier,bitmoo,davecoughlin76",2017,1,0.0
erobotan,2016,1,0.0
etaxoft,2017,1,0.0
eugeniy_kh,2017,1,0.0
exdream,2012,1,0.0
exagongames,2016,2,0.0
exosyphen studios,2010,2,0.0
exosyphen studios,2011,1,0.0
exosyphen studios,2012,1,0.0
exosyphen studios,2013,6,0.0
exosyphen studios,2014,2,0.0
exosyphen studios,2015,1,0.0
exosyphen studios,2016,2,0.0
fase3,2017,1,0.0
fjy741,2017,1,0.0
forever8pus,2017,1,0.0
foreverloops gmbh,2017,1,0.0
fragout studio,2016,1,0.0
fragout studio,2017,1,100.0
frozenen,2016,2,0.0
gadz gamz,2017,1,100.0
galanti,2016,2,0.0
"galanti,den-fami nico game magazine",2016,1,100.0
game 'o clock studios,2017,1,0.0
gameko-studio,2017,1,0.0
gamifi.cc games,2017,1,0.0
gearspecs,2017,1,0.0
"gillenew,fraccaro",2017,1,100.0
globalsoccermanager,2016,1,0.0
gnifrebel games ug,2014,1,0.0
goonswarm,2016,2,0.0
"gord10,aslan game studio",2015,1,100.0
grapefrukt games,2014,1,0.0
"gsmpcgame,globalsoccermanager,andrea hochstein",2017,1,0.0
gtscom,2017,2,50.0
gurkenlabs,2017,1,0.0
guyhezi,2016,1,0.0
hoshi,2017,1,0.0
hallunazigames,2017,2,0.0
hede,2017,3,0.0
"hyperboreangames,svarog studios",2017,4,50.0
i273 llc,2015,2,0.0
i273 llc,2017,1,0.0
ientertainment network inc,2015,2,0.0
ientertainment network inc,2016,2,0.0
ifun4all s.a.,2017,2,0.0
ifun4all s.a.,2015,1,0.0
ifun4all s.a.,2016,1,0.0
"ink stories,n-fusion interactive",2016,2,0.0
iv games,2017,1,100.0
iwin,2009,3,0.0
"iwin, inc.",2016,1,0.0
iconical ltd.,2015,1,0.0
id software,1990,1,0.0
id software,1993,1,0.0
id software,1994,2,0.0
id software,1995,2,0.0
id software,1996,1,0.0
id software,1997,1,0.0
id software,1999,1,0.0
id software,2000,1,0.0
id software,2004,1,0.0
id software,2005,1,0.0
id software,2007,1,0.0
id software,2010,1,0.0
id software,2011,1,0.0
id software,2012,2,0.0
id software,2016,1,0.0
"id software,david gow,nightdive studios,hard disk publishing",2015,1,0.0
idea factory,2015,2,0.0
idris celik,2016,1,0.0
ijal studio,2017,1,0.0
illucalab,2016,1,0.0
"illucalab,flipflops,japanime games",2017,1,0.0
imaginite ltd,2016,2,0.0
"imaginite ltd,imaginite ltd",2016,1,0.0
immersionfx,2012,1,0.0
"imos ag,mos consult",2017,1,100.0
in principle games,2017,1,0.0
inspire games,2017,1,0.0
invantage technologies,2016,1,0.0
inxile entertainment,1988,1,0.0
inxile entertainment,2005,1,0.0
inxile entertainment,2011,1,0.0
inxile entertainment,2012,6,16.67
inxile entertainment,2014,1,0.0
inxile entertainment,2016,1,0.0
inxile entertainment,2017,2,0.0
inbetweengames,2015,1,100.0
increpare games,2011,1,0.0
increpare games,2016,1,0.0
indiemaatheus,2016,1,0.0
infiltration,2017,1,0.0
initials,2012,1,0.0
initials,2016,1,100.0
inkle ltd,2016,2,0.0
"inkle ltd,cape guy ltd",2015,1,0.0
inner seas,2010,3,0.0
inner seas,2011,2,0.0
inner seas,2012,1,0.0
inner seas,2013,1,0.0
"insayn,4nation5",2015,1,0.0
interfusion games llc,2017,1,0.0
iolo,2016,1,0.0
iosoftware,2014,1,0.0
iosoftware,2015,1,0.0
irritatingfly studio,2016,1,0.0
istom games kft.,2015,1,0.0
istom games kft.,2016,2,0.0
it matters games,2016,1,0.0
iwangr,2017,1,0.0
ixtl,2016,2,50.0
"izzyfoxdev,panda2u",2017,1,0.0
jemchicomac,2016,1,0.0
jumpsuit entertainment ug (haftungsbeschränkt),2017,1,0.0
kchamp games,2015,1,0.0
kchamp games,2017,1,0.0
katanadeath,2017,1,0.0
kedexa,2017,1,0.0
"keenedge,neocortex",2017,1,0.0
keyreal,2016,1,0.0
keyreal,2017,1,0.0
khos85,2015,1,0.0
khos85,2016,2,0.0
klobit llc,2015,1,0.0
kunst-stoff gmbh,2014,1,0.0
"lalalazero,urbanoff",2017,1,0.0
"lalalazero,urbanoff",2018,2,0.0
lightup,2017,3,33.33
lingtanstudio,2017,4,25.0
littlegigantic,2016,1,0.0
lolznoob,2015,1,100.0
m07games,2014,1,0.0
m07games,2016,1,0.0
m12y,2017,1,0.0
m4g,2016,1,0.0
ma_mutte,2016,1,100.0
ma_mutte,2017,2,0.0
maasgdev,2016,1,0.0
maddma,2016,1,0.0
magicdweedoo,2016,2,0.0
magnussoft,2015,1,0.0
magnussoft,2016,6,0.0
magnussoft,2017,7,0.0
"mamoniem,owlnight",2015,1,0.0
mangamengine,2017,1,0.0
marbenx,2015,1,0.0
marnamai,2017,1,100.0
marutigames,2017,1,0.0
megaeggz,2016,1,0.0
mentics,2016,1,0.0
mesetts,2016,1,0.0
metamorpho,2016,1,0.0
mibix,2017,2,0.0
mindhelix.pl,2016,1,0.0
minori,2015,2,50.0
minori,2016,1,0.0
miqu studio,2016,1,0.0
momostorm entertainment,2015,1,100.0
momostorm entertainment,2018,1,100.0
monkey king studio,2017,1,100.0
morojenoe's empire,2017,4,0.0
morojenoe's empire,2018,1,0.0
muvee technologies,2015,1,0.0
ndreams,2016,2,100.0
nfusion interactive,2013,1,100.0
"nalothchris,rpmadden01",2014,1,100.0
nanos gbr,2017,1,100.0
natahem,2017,1,0.0
nattou.org,2017,1,0.0
neko.works,2016,2,0.0
nextreality games,2017,2,0.0
nickar82,2017,1,0.0
ninjadodogames,2013,1,0.0
ninjalex,2015,1,0.0
nlfastudio,2016,1,0.0
"no cvt,blackmuffin",2015,3,0.0
"no cvt,blackmuffin",2016,1,0.0
no.real,2017,2,0.0
nobodyshot,2016,4,0.0
nobodyshot,2017,1,0.0
nocanwin,2016,1,0.0
noggins,2016,1,0.0
noiarc,2016,1,0.0
nonpareil studios,2017,1,0.0
nornware ab,2015,2,0.0
norum82,2017,1,0.0
npp_trainer,2016,1,0.0
nugame,2015,1,100.0
nukeygara,2017,1,0.0
nullplussoftware,2015,1,0.0
nullplussoftware,2016,2,0.0
nullplussoftware,2017,1,0.0
numlock,2016,1,0.0
oblomysh,2017,1,0.0
"oblomysh,ehtechnology",2017,5,0.0
oddbyte,2017,1,0.0
oddonegames,2015,1,0.0
oddonegames,2017,1,0.0
"oefun, inc.",2014,1,0.0
oivind edvardsen,2017,1,0.0
oksdev,2017,1,0.0
omylevca,2017,1,0.0
onebraverobot,2017,1,0.0
oneoreight,2016,1,0.0
"onomatope*,mikandi japan",2017,2,0.0
oophok,2015,1,0.0
oophok,2016,1,0.0
ovos,2014,1,0.0
"owl.,jonas tintenseher,báiyù,andrewus,atomic-invasion,butterfly wisps,noyemi karlaitė,mama j,shida",2017,1,100.0
peakvox,2015,1,0.0
"peakvox,o-two inc.",2015,1,0.0
"peakvox,o-two inc.",2016,4,25.0
petraguardsoftware.com,2016,1,0.0
pheenix93,2015,1,0.0
pheenix93,2016,1,0.0
"pheenix93,ktsmag",2017,1,0.0
phime studio llc,2015,2,0.0
phime studio llc,2016,1,0.0
phime studio llc,2017,4,0.0
pho,2016,1,0.0
pixel.lu,2017,1,0.0
pixepob,2016,1,0.0
piximo interactive,2017,1,0.0
plaiko,2016,1,0.0
playchocolate,2017,1,0.0
pointfiveteam,2016,1,0.0
polynation games ltd,2014,1,0.0
"postpunkpl,atabiszewski",2017,1,0.0
practicing01,2015,1,100.0
propeller,2016,1,0.0
propeller,2017,1,0.0
purplelephant,2017,1,0.0
purpleelephant,2016,1,0.0
putilin_industries,2017,21,4.76
q-bit games,2017,2,0.0
qberty,2017,2,50.0
quad games,2015,1,0.0
radio,2017,2,0.0
radiostatic,2015,1,0.0
rakusomoku,2016,1,0.0
rdein,2014,1,0.0
rdt.32,2015,2,50.0
remaginarium,2015,1,0.0
rebel rabbit,2016,1,100.0
rebel rabbit,2017,1,0.0
rechargecomplete,2017,1,100.0
reiti.net,2013,1,0.0
rest.less games,2015,2,0.0
rinberd,2016,1,0.0
ritokergame,2017,1,0.0
rkd.zone,2016,1,0.0
rocketship,2017,1,0.0
rokaplay,2015,1,0.0
rokaplay,2016,1,0.0
rokaplay,2017,10,0.0
rologfos,2017,2,0.0
rondomedia gmbh,2014,1,0.0
roseverte,2011,4,50.0
roseverte,2012,2,0.0
roseverte,2013,1,0.0
roseverte,2014,1,0.0
roseverte,2015,1,0.0
roseverte,2016,1,0.0
rupiwood,2017,1,0.0
rusty games,2017,1,0.0
s_unk,2017,1,0.0
sakastudio,2017,1,0.0
sakevisual,2016,1,0.0
salamandra88,2016,1,0.0
santasco.com,2016,1,0.0
sebagamesdev,2017,1,0.0
sen,2016,1,0.0
sen,2017,1,0.0
shysaursoft,2017,1,0.0
simplitec gmbh,2016,1,0.0
singi,2017,3,0.0
skrimm8,2017,1,0.0
sleepy macaw,2017,2,0.0
slimefriend,2016,2,50.0
slizer88,2017,1,100.0
souvenir circ.,2014,3,33.33
sparsevector,2013,1,0.0
spdr870,2017,1,0.0
stage-nana,2007,1,100.0
stage-nana,2014,2,0.0
stage-nana,2015,1,0.0
stage-nana,2016,4,0.0
stage-nana,2017,2,0.0
starmops,2017,3,33.33
startgrid,2015,1,0.0
stillalive studios,2015,5,0.0
stillalive studios,2016,2,0.0
stillalive studios,2017,2,0.0
storm_sharks,2015,1,0.0
"storyk21674,stilila,貓蛋",2016,1,100.0
studio don quixote,2017,1,100.0
studio whiterock,2017,1,0.0
studio wasp,2014,1,100.0
studio wasp,2015,1,100.0
studio wasp,2016,1,0.0
studio wasp,2017,1,0.0
studio4,2010,1,0.0
studiocime,2015,1,0.0
sxpenx,2014,1,100.0
syuuyuusya,2011,1,0.0
syuuyuusya,2016,1,0.0
takk,2016,1,0.0
tamationgames,2016,1,100.0
tamationgames,2017,1,0.0
team bitclub,2016,2,0.0
team bitclub,2017,1,0.0
team ok llc,2017,1,0.0
teedoubleugames,2017,1,0.0
tengenstudio,2017,1,0.0
tensixfour creative,2017,1,0.0
tequibo,2014,1,0.0
tequibo,2016,1,0.0
the whale husband,2015,1,100.0
the_dobrokot,2017,1,0.0
thecatamites,2016,1,0.0
"themorfeus,junkhive",2017,1,0.0
tinybuild,2015,1,0.0
"tinybuild,mrfuby",2014,1,0.0
"tinybuild,mrfuby",2017,1,0.0
tjern,2015,1,0.0
tjern,2016,1,0.0
tjern,2017,1,0.0
tobyfox,2015,2,0.0
tom_jackson,2017,2,0.0
tomeapp,2016,1,0.0
toxtronyx interactive gmbh,2016,1,0.0
toxtronyx interactive gmbh,2017,1,0.0
treeform,2016,2,50.0
treeform,2017,1,0.0
triplesghoul,2017,1,0.0
tso,2016,1,0.0
u&amp;i,2017,1,100.0
uegamestudio,2017,1,0.0
unbegames,2017,1,0.0
undef,2015,1,0.0
u̷n̸k̴n̶o̴w̶n̵,2017,1,100.0
vnovel interactive / team bg,2017,1,0.0
vaniloput games,2017,1,0.0
varlamov5264,2015,1,0.0
varlamov5264,2016,1,100.0
vdweller,2016,1,0.0
vertex4 entertainment ltd.,2014,1,0.0
vested interest,2016,1,0.0
vextro,2017,1,100.0
videjagamesyo,2017,1,0.0
vidiludi games and entertainment,2015,1,0.0
vikingfabian.com,2015,1,0.0
vikingfabian.com,2016,5,20.0
virtualrailroads,2012,3,0.0
virtualrailroads,2013,1,0.0
virtualrailroads,2014,1,0.0
virtualrailroads,2015,2,0.0
virtualrailroads,2016,3,0.0
virtualrailroads,2017,10,0.0
virutalrailroads,2016,2,0.0
voldan,2016,1,0.0
voodoosoft,2015,1,0.0
whdinc.,2017,1,0.0
waterxmelon,2017,1,0.0
werplay,2017,1,0.0
webgames,2015,1,100.0
"wefiends, inc.",2015,2,0.0
wei,2017,1,0.0
weltenbauer. software entwicklung gmbh,2015,5,40.0
weltenbauer. software entwicklung gmbh,2016,2,0.0
weltenbauer. software entwicklung gmbh,2017,1,0.0
"wins_84,gamebalance",2016,1,0.0
winterworks gmbh,2014,1,0.0
woolfie_games,2017,1,0.0
www.fishermangamedev.com,2016,1,0.0
x86-games,2017,1,0.0
xpathfinder,2016,1,0.0
xxarabonxx,2016,1,0.0
xxarabongxx,2016,2,0.0
"xxarabongxx,wrathschneider",2017,1,0.0
xinoro,2014,1,0.0
xinoro,2015,1,0.0
xixgames,2015,1,0.0
"xropi,stev3ns",2016,1,0.0
"xropi,stev3ns",2017,2,0.0
xrrawva,2017,3,33.33
xuan,2017,1,0.0
yang1zhi,2017,1,0.0
yayapipi,2015,1,0.0
yfyx games,2013,1,0.0
yuzuki,2017,1,0.0
zachs123456,2017,1,0.0
zemagamez,2015,1,0.0
zerofiftyone,2016,1,0.0
"zha7,phaedruns,yingke wu",2017,1,100.0
zov game stuido,2016,4,0.0
zov game stuido,2017,1,0.0
érico temponi,2016,1,0.0
étienne périn,2014,1,0.0
ïorg arms,2017,1,0.0
носков сергей,2016,1,0.0
"носков сергей,дмитрий николаев",2016,1,100.0
"почежерцев влад,кашковский антон,бурков никита",2015,1,0.0
"сrazy creator,rosyaev",2017,1,0.0
